district,reg_year,reg_month,count_lag_month,count_lag_year,count,male_15_24yr_2011,total_population_2011,sex_ratio_2011,total_non_worker,gdp_2011_12,class
Kushi Nagar,2016,5,490,566,566,352326.0,3547117.0,967.0,2447571.0,4215.04,8
Kushi Nagar,2016,6,566,587,587,352326.0,3547117.0,967.0,2447571.0,4215.04,8
Kushi Nagar,2016,7,587,717,717,352326.0,3547117.0,967.0,2447571.0,4215.04,8
Kushi Nagar,2016,8,717,700,700,352326.0,3547117.0,967.0,2447571.0,4215.04,8
Kushi Nagar,2016,9,700,516,516,352326.0,3547117.0,967.0,2447571.0,4215.04,8
Kushi Nagar,2016,10,516,493,493,352326.0,3547117.0,967.0,2447571.0,4215.04,8
Kushi Nagar,2016,11,493,494,494,352326.0,3547117.0,967.0,2447571.0,4215.04,8
Kushi Nagar,2016,12,494,458,458,352326.0,3547117.0,967.0,2447571.0,4215.04,8
Kushi Nagar,2017,1,458,567,490,352326.0,3547117.0,967.0,2447571.0,4215.04,8
Kushi Nagar,2017,2,490,464,354,352326.0,3547117.0,967.0,2447571.0,4215.04,8
Kushi Nagar,2017,3,354,625,422,352326.0,3547117.0,967.0,2447571.0,4215.04,8
Kushi Nagar,2017,4,422,490,643,352326.0,3547117.0,967.0,2447571.0,4215.04,8
Kushi Nagar,2017,5,643,566,609,352326.0,3547117.0,967.0,2447571.0,4215.04,8
Kushi Nagar,2017,6,609,587,512,352326.0,3547117.0,967.0,2447571.0,4215.04,8
Kushi Nagar,2017,7,512,717,491,352326.0,3547117.0,967.0,2447571.0,4215.04,8
Kushi Nagar,2017,8,491,700,660,352326.0,3547117.0,967.0,2447571.0,4215.04,8
Kushi Nagar,2017,9,660,516,712,352326.0,3547117.0,967.0,2447571.0,4215.04,8
Kushi Nagar,2017,10,712,493,708,352326.0,3547117.0,967.0,2447571.0,4215.04,8
Kushi Nagar,2017,11,708,494,673,352326.0,3547117.0,967.0,2447571.0,4215.04,8
Kushi Nagar,2017,12,673,458,739,352326.0,3547117.0,967.0,2447571.0,4215.04,8
Kushi Nagar,2018,1,739,490,538,352326.0,3547117.0,967.0,2447571.0,4215.04,8
Kushi Nagar,2018,2,538,354,570,352326.0,3547117.0,967.0,2447571.0,4215.04,8
Kushi Nagar,2018,3,570,422,458,352326.0,3547117.0,967.0,2447571.0,4215.04,8
Kushi Nagar,2018,4,458,643,600,352326.0,3547117.0,967.0,2447571.0,4215.04,8
Kushi Nagar,2018,5,600,609,783,352326.0,3547117.0,967.0,2447571.0,4215.04,8
Kushi Nagar,2018,6,783,512,577,352326.0,3547117.0,967.0,2447571.0,4215.04,8
Kushi Nagar,2018,7,577,491,672,352326.0,3547117.0,967.0,2447571.0,4215.04,8
Kushi Nagar,2018,8,672,660,591,352326.0,3547117.0,967.0,2447571.0,4215.04,8
Kushi Nagar,2018,9,591,712,534,352326.0,3547117.0,967.0,2447571.0,4215.04,8
Kushi Nagar,2018,10,534,708,538,352326.0,3547117.0,967.0,2447571.0,4215.04,8
Kushi Nagar,2018,11,538,673,537,352326.0,3547117.0,967.0,2447571.0,4215.04,8
Kushi Nagar,2018,12,537,739,583,352326.0,3547117.0,967.0,2447571.0,4215.04,8
Lalitpur,2016,1,191,191,191,129746.0,1218075.0,878.0,718241.0,2462.83,4
Lalitpur,2016,2,191,215,215,129746.0,1218075.0,878.0,718241.0,2462.83,4
Lalitpur,2016,3,215,250,250,129746.0,1218075.0,878.0,718241.0,2462.83,4
Lalitpur,2016,4,250,258,258,129746.0,1218075.0,878.0,718241.0,2462.83,4
Lalitpur,2016,5,258,306,306,129746.0,1218075.0,878.0,718241.0,2462.83,4
Lalitpur,2016,6,306,287,287,129746.0,1218075.0,878.0,718241.0,2462.83,4
Lalitpur,2016,7,287,398,398,129746.0,1218075.0,878.0,718241.0,2462.83,4
Lalitpur,2016,8,398,248,248,129746.0,1218075.0,878.0,718241.0,2462.83,4
Lalitpur,2016,9,248,248,248,129746.0,1218075.0,878.0,718241.0,2462.83,4
Lalitpur,2016,10,248,274,274,129746.0,1218075.0,878.0,718241.0,2462.83,4
Lalitpur,2016,11,274,194,194,129746.0,1218075.0,878.0,718241.0,2462.83,4
Lalitpur,2016,12,194,220,220,129746.0,1218075.0,878.0,718241.0,2462.83,4
Lalitpur,2017,1,220,191,377,129746.0,1218075.0,878.0,718241.0,2462.83,4
Lalitpur,2017,2,377,215,154,129746.0,1218075.0,878.0,718241.0,2462.83,4
Lalitpur,2017,3,154,250,244,129746.0,1218075.0,878.0,718241.0,2462.83,4
Lalitpur,2017,4,244,258,232,129746.0,1218075.0,878.0,718241.0,2462.83,4
Lalitpur,2017,5,232,306,241,129746.0,1218075.0,878.0,718241.0,2462.83,4
Lalitpur,2017,6,241,287,278,129746.0,1218075.0,878.0,718241.0,2462.83,4
Lalitpur,2017,7,278,398,440,129746.0,1218075.0,878.0,718241.0,2462.83,4
Lalitpur,2017,8,440,248,278,129746.0,1218075.0,878.0,718241.0,2462.83,4
Lalitpur,2017,9,278,248,342,129746.0,1218075.0,878.0,718241.0,2462.83,4
Lalitpur,2017,10,342,274,372,129746.0,1218075.0,878.0,718241.0,2462.83,4
Lalitpur,2017,11,372,194,604,129746.0,1218075.0,878.0,718241.0,2462.83,4
Lalitpur,2017,12,604,220,279,129746.0,1218075.0,878.0,718241.0,2462.83,4
Lalitpur,2018,1,279,377,350,129746.0,1218075.0,878.0,718241.0,2462.83,4
Lalitpur,2018,2,350,154,336,129746.0,1218075.0,878.0,718241.0,2462.83,4
Lalitpur,2018,3,336,244,346,129746.0,1218075.0,878.0,718241.0,2462.83,4
Lalitpur,2018,4,346,232,291,129746.0,1218075.0,878.0,718241.0,2462.83,4
Lalitpur,2018,5,291,241,452,129746.0,1218075.0,878.0,718241.0,2462.83,4
Lalitpur,2018,6,452,278,543,129746.0,1218075.0,878.0,718241.0,2462.83,4
Lalitpur,2018,7,543,440,502,129746.0,1218075.0,878.0,718241.0,2462.83,4
Lalitpur,2018,8,502,278,403,129746.0,1218075.0,878.0,718241.0,2462.83,4
Lalitpur,2018,9,403,342,344,129746.0,1218075.0,878.0,718241.0,2462.83,4
Lalitpur,2018,10,344,372,360,129746.0,1218075.0,878.0,718241.0,2462.83,4
Lalitpur,2018,11,360,604,363,129746.0,1218075.0,878.0,718241.0,2462.83,4
Lalitpur,2018,12,363,279,450,129746.0,1218075.0,878.0,718241.0,2462.83,4
Lucknow,2016,1,1461,1461,1461,601689.0,4603138.0,885.0,3047032.0,17885.49,2
Lucknow,2016,2,1461,1502,1502,601689.0,4603138.0,885.0,3047032.0,17885.49,2
Lucknow,2016,3,1502,1775,1775,601689.0,4603138.0,885.0,3047032.0,17885.49,2
Lucknow,2016,4,1775,1805,1805,601689.0,4603138.0,885.0,3047032.0,17885.49,2
Lucknow,2016,5,1805,2028,2028,601689.0,4603138.0,885.0,3047032.0,17885.49,2
Lucknow,2016,6,2028,1983,1983,601689.0,4603138.0,885.0,3047032.0,17885.49,2
Lucknow,2016,7,1983,1994,1994,601689.0,4603138.0,885.0,3047032.0,17885.49,2
Lucknow,2016,8,1994,2189,2189,601689.0,4603138.0,885.0,3047032.0,17885.49,2
Lucknow,2016,9,2189,2134,2134,601689.0,4603138.0,885.0,3047032.0,17885.49,2
Lucknow,2016,10,2134,1990,1990,601689.0,4603138.0,885.0,3047032.0,17885.49,2
Lucknow,2016,11,1990,1642,1642,601689.0,4603138.0,885.0,3047032.0,17885.49,2
Lucknow,2016,12,1642,1729,1729,601689.0,4603138.0,885.0,3047032.0,17885.49,2
Lucknow,2017,1,1729,1461,2000,601689.0,4603138.0,885.0,3047032.0,17885.49,2
Lucknow,2017,2,2000,1502,1594,601689.0,4603138.0,885.0,3047032.0,17885.49,2
Lucknow,2017,3,1594,1775,1977,601689.0,4603138.0,885.0,3047032.0,17885.49,2
Lucknow,2017,4,1977,1805,2286,601689.0,4603138.0,885.0,3047032.0,17885.49,2
Lucknow,2017,5,2286,2028,2399,601689.0,4603138.0,885.0,3047032.0,17885.49,2
Lucknow,2017,6,2399,1983,2363,601689.0,4603138.0,885.0,3047032.0,17885.49,2
Lucknow,2017,7,2363,1994,2488,601689.0,4603138.0,885.0,3047032.0,17885.49,2
Lucknow,2017,8,2488,2189,2484,601689.0,4603138.0,885.0,3047032.0,17885.49,2
Lucknow,2017,9,2484,2134,2253,601689.0,4603138.0,885.0,3047032.0,17885.49,2
Lucknow,2017,10,2253,1990,2301,601689.0,4603138.0,885.0,3047032.0,17885.49,2
Lucknow,2017,11,2301,1642,2059,601689.0,4603138.0,885.0,3047032.0,17885.49,2
Lucknow,2017,12,2059,1729,2008,601689.0,4603138.0,885.0,3047032.0,17885.49,2
Lucknow,2018,1,2008,2000,1943,601689.0,4603138.0,885.0,3047032.0,17885.49,2
Lucknow,2018,2,1943,1594,1965,601689.0,4603138.0,885.0,3047032.0,17885.49,2
Lucknow,2018,3,1965,1977,2181,601689.0,4603138.0,885.0,3047032.0,17885.49,2
Lucknow,2018,4,2181,2286,2240,601689.0,4603138.0,885.0,3047032.0,17885.49,2
Lucknow,2018,5,2240,2399,2949,601689.0,4603138.0,885.0,3047032.0,17885.49,2
Lucknow,2018,6,2949,2363,2729,601689.0,4603138.0,885.0,3047032.0,17885.49,2
Lucknow,2018,7,2729,2488,2729,601689.0,4603138.0,885.0,3047032.0,17885.49,2
Lucknow,2018,8,2729,2484,2554,601689.0,4603138.0,885.0,3047032.0,17885.49,2
Lucknow,2018,9,2554,2253,2571,601689.0,4603138.0,885.0,3047032.0,17885.49,2
Lucknow,2018,10,2571,2301,2731,601689.0,4603138.0,885.0,3047032.0,17885.49,2
Lucknow,2018,11,2731,2059,2251,601689.0,4603138.0,885.0,3047032.0,17885.49,2
Lucknow,2018,12,2251,2008,2245,601689.0,4603138.0,885.0,3047032.0,17885.49,2
Mahoba,2016,1,133,133,133,90999.0,818646.0,861.0,526282.0,2394.3,4
Mahoba,2016,2,133,154,154,90999.0,818646.0,861.0,526282.0,2394.3,4
Mahoba,2016,3,154,147,147,90999.0,818646.0,861.0,526282.0,2394.3,4
Mahoba,2016,4,147,123,123,90999.0,818646.0,861.0,526282.0,2394.3,4
Mahoba,2016,5,123,151,151,90999.0,818646.0,861.0,526282.0,2394.3,4
Mahoba,2016,6,151,144,144,90999.0,818646.0,861.0,526282.0,2394.3,4
Mahoba,2016,7,144,168,168,90999.0,818646.0,861.0,526282.0,2394.3,4
Mahoba,2016,8,168,149,149,90999.0,818646.0,861.0,526282.0,2394.3,4
Mahoba,2016,9,149,157,157,90999.0,818646.0,861.0,526282.0,2394.3,4
Mahoba,2016,10,157,164,164,90999.0,818646.0,861.0,526282.0,2394.3,4
Mahoba,2016,11,164,143,143,90999.0,818646.0,861.0,526282.0,2394.3,4
Mahoba,2016,12,143,144,144,90999.0,818646.0,861.0,526282.0,2394.3,4
Mahoba,2017,1,144,133,240,90999.0,818646.0,861.0,526282.0,2394.3,4
Mahoba,2017,2,240,154,110,90999.0,818646.0,861.0,526282.0,2394.3,4
Mahoba,2017,3,110,147,155,90999.0,818646.0,861.0,526282.0,2394.3,4
Mahoba,2017,4,155,123,147,90999.0,818646.0,861.0,526282.0,2394.3,4
Mahoba,2017,5,147,151,201,90999.0,818646.0,861.0,526282.0,2394.3,4
Mahoba,2017,6,201,144,170,90999.0,818646.0,861.0,526282.0,2394.3,4
Mahoba,2017,7,170,168,211,90999.0,818646.0,861.0,526282.0,2394.3,4
Mahoba,2017,8,211,149,228,90999.0,818646.0,861.0,526282.0,2394.3,4
Mahoba,2017,9,228,157,161,90999.0,818646.0,861.0,526282.0,2394.3,4
Mahoba,2017,10,161,164,288,90999.0,818646.0,861.0,526282.0,2394.3,4
Mahoba,2017,11,288,143,258,90999.0,818646.0,861.0,526282.0,2394.3,4
Mahoba,2017,12,258,144,201,90999.0,818646.0,861.0,526282.0,2394.3,4
Mahoba,2018,1,201,240,265,90999.0,818646.0,861.0,526282.0,2394.3,4
Mahoba,2018,2,265,110,225,90999.0,818646.0,861.0,526282.0,2394.3,4
Mahoba,2018,3,225,155,222,90999.0,818646.0,861.0,526282.0,2394.3,4
Mahoba,2018,4,222,147,196,90999.0,818646.0,861.0,526282.0,2394.3,4
Mahoba,2018,5,196,201,307,90999.0,818646.0,861.0,526282.0,2394.3,4
Mahoba,2018,6,307,170,219,90999.0,818646.0,861.0,526282.0,2394.3,4
Mahoba,2018,7,219,211,219,90999.0,818646.0,861.0,526282.0,2394.3,4
Mahoba,2018,8,219,228,180,90999.0,818646.0,861.0,526282.0,2394.3,4
Mahoba,2018,9,180,161,226,90999.0,818646.0,861.0,526282.0,2394.3,4
Mahoba,2018,10,226,288,193,90999.0,818646.0,861.0,526282.0,2394.3,4
Mahoba,2018,11,193,258,238,90999.0,818646.0,861.0,526282.0,2394.3,4
Mahoba,2018,12,238,201,254,90999.0,818646.0,861.0,526282.0,2394.3,4
Mahrajganj,2016,1,279,279,279,263646.0,2732195.0,932.0,1690450.0,3164.64,9
Mahrajganj,2016,2,279,258,258,263646.0,2732195.0,932.0,1690450.0,3164.64,9
Mahrajganj,2016,3,258,368,368,263646.0,2732195.0,932.0,1690450.0,3164.64,9
Mahrajganj,2016,4,368,289,289,263646.0,2732195.0,932.0,1690450.0,3164.64,9
Mahrajganj,2016,5,289,336,336,263646.0,2732195.0,932.0,1690450.0,3164.64,9
Mahrajganj,2016,6,336,383,383,263646.0,2732195.0,932.0,1690450.0,3164.64,9
Mahrajganj,2016,7,383,370,370,263646.0,2732195.0,932.0,1690450.0,3164.64,9
Mahrajganj,2016,8,370,356,356,263646.0,2732195.0,932.0,1690450.0,3164.64,9
Mahrajganj,2016,9,356,356,356,263646.0,2732195.0,932.0,1690450.0,3164.64,9
Mahrajganj,2016,10,356,249,249,263646.0,2732195.0,932.0,1690450.0,3164.64,9
Mahrajganj,2016,11,249,222,222,263646.0,2732195.0,932.0,1690450.0,3164.64,9
Mahrajganj,2016,12,222,405,405,263646.0,2732195.0,932.0,1690450.0,3164.64,9
Mahrajganj,2017,1,405,279,355,263646.0,2732195.0,932.0,1690450.0,3164.64,9
Mahrajganj,2017,2,355,258,240,263646.0,2732195.0,932.0,1690450.0,3164.64,9
Mahrajganj,2017,3,240,368,385,263646.0,2732195.0,932.0,1690450.0,3164.64,9
Mahrajganj,2017,4,385,289,456,263646.0,2732195.0,932.0,1690450.0,3164.64,9
Mahrajganj,2017,5,456,336,436,263646.0,2732195.0,932.0,1690450.0,3164.64,9
Mahrajganj,2017,6,436,383,404,263646.0,2732195.0,932.0,1690450.0,3164.64,9
Mahrajganj,2017,7,404,370,526,263646.0,2732195.0,932.0,1690450.0,3164.64,9
Mahrajganj,2017,8,526,356,390,263646.0,2732195.0,932.0,1690450.0,3164.64,9
Mahrajganj,2017,9,390,356,385,263646.0,2732195.0,932.0,1690450.0,3164.64,9
Mahrajganj,2017,10,385,249,447,263646.0,2732195.0,932.0,1690450.0,3164.64,9
Mahrajganj,2017,11,447,222,471,263646.0,2732195.0,932.0,1690450.0,3164.64,9
Mahrajganj,2017,12,471,405,405,263646.0,2732195.0,932.0,1690450.0,3164.64,9
Mahrajganj,2018,1,405,355,422,263646.0,2732195.0,932.0,1690450.0,3164.64,9
Mahrajganj,2018,2,422,240,475,263646.0,2732195.0,932.0,1690450.0,3164.64,9
Mahrajganj,2018,3,475,385,452,263646.0,2732195.0,932.0,1690450.0,3164.64,9
Mahrajganj,2018,4,452,456,446,263646.0,2732195.0,932.0,1690450.0,3164.64,9
Mahrajganj,2018,5,446,436,521,263646.0,2732195.0,932.0,1690450.0,3164.64,9
Mahrajganj,2018,6,521,404,491,263646.0,2732195.0,932.0,1690450.0,3164.64,9
Mahrajganj,2018,7,491,526,583,263646.0,2732195.0,932.0,1690450.0,3164.64,9
Mahrajganj,2018,8,583,390,422,263646.0,2732195.0,932.0,1690450.0,3164.64,9
Mahrajganj,2018,9,422,385,319,263646.0,2732195.0,932.0,1690450.0,3164.64,9
Mahrajganj,2018,10,319,447,410,263646.0,2732195.0,932.0,1690450.0,3164.64,9
Mahrajganj,2018,11,410,471,420,263646.0,2732195.0,932.0,1690450.0,3164.64,9
Mahrajganj,2018,12,420,405,568,263646.0,2732195.0,932.0,1690450.0,3164.64,9
Mainpuri,2016,1,359,359,359,219293.0,1838892.0,854.0,1307689.0,3400.52,10
Mainpuri,2016,2,359,358,358,219293.0,1838892.0,854.0,1307689.0,3400.52,10
Mainpuri,2016,3,358,467,467,219293.0,1838892.0,854.0,1307689.0,3400.52,10
Mainpuri,2016,4,467,348,348,219293.0,1838892.0,854.0,1307689.0,3400.52,10
Mainpuri,2016,5,348,534,534,219293.0,1838892.0,854.0,1307689.0,3400.52,10
Mainpuri,2016,6,534,691,691,219293.0,1838892.0,854.0,1307689.0,3400.52,10
Mainpuri,2016,7,691,438,438,219293.0,1838892.0,854.0,1307689.0,3400.52,10
Mainpuri,2016,8,438,388,388,219293.0,1838892.0,854.0,1307689.0,3400.52,10
Mainpuri,2016,9,388,475,475,219293.0,1838892.0,854.0,1307689.0,3400.52,10
Mainpuri,2016,10,475,437,437,219293.0,1838892.0,854.0,1307689.0,3400.52,10
Mainpuri,2016,11,437,362,362,219293.0,1838892.0,854.0,1307689.0,3400.52,10
Mainpuri,2016,12,362,438,438,219293.0,1838892.0,854.0,1307689.0,3400.52,10
Mainpuri,2017,1,438,359,556,219293.0,1838892.0,854.0,1307689.0,3400.52,10
Mainpuri,2017,2,556,358,266,219293.0,1838892.0,854.0,1307689.0,3400.52,10
Mainpuri,2017,3,266,467,423,219293.0,1838892.0,854.0,1307689.0,3400.52,10
Mainpuri,2017,4,423,348,380,219293.0,1838892.0,854.0,1307689.0,3400.52,10
Mainpuri,2017,5,380,534,510,219293.0,1838892.0,854.0,1307689.0,3400.52,10
Mainpuri,2017,6,510,691,438,219293.0,1838892.0,854.0,1307689.0,3400.52,10
Mainpuri,2017,7,438,438,570,219293.0,1838892.0,854.0,1307689.0,3400.52,10
Mainpuri,2017,8,570,388,723,219293.0,1838892.0,854.0,1307689.0,3400.52,10
Mainpuri,2017,9,723,475,494,219293.0,1838892.0,854.0,1307689.0,3400.52,10
Mainpuri,2017,10,494,437,537,219293.0,1838892.0,854.0,1307689.0,3400.52,10
Mainpuri,2017,11,537,362,631,219293.0,1838892.0,854.0,1307689.0,3400.52,10
Mainpuri,2017,12,631,438,585,219293.0,1838892.0,854.0,1307689.0,3400.52,10
Mainpuri,2018,1,585,556,620,219293.0,1838892.0,854.0,1307689.0,3400.52,10
Mainpuri,2018,2,620,266,717,219293.0,1838892.0,854.0,1307689.0,3400.52,10
Mainpuri,2018,3,717,423,598,219293.0,1838892.0,854.0,1307689.0,3400.52,10
Mainpuri,2018,4,598,380,610,219293.0,1838892.0,854.0,1307689.0,3400.52,10
Mainpuri,2018,5,610,510,787,219293.0,1838892.0,854.0,1307689.0,3400.52,10
Mainpuri,2018,6,787,438,747,219293.0,1838892.0,854.0,1307689.0,3400.52,10
Mainpuri,2018,7,747,570,705,219293.0,1838892.0,854.0,1307689.0,3400.52,10
Mainpuri,2018,8,705,723,714,219293.0,1838892.0,854.0,1307689.0,3400.52,10
Mainpuri,2018,9,714,494,488,219293.0,1838892.0,854.0,1307689.0,3400.52,10
Mainpuri,2018,10,488,537,519,219293.0,1838892.0,854.0,1307689.0,3400.52,10
Mainpuri,2018,11,519,631,512,219293.0,1838892.0,854.0,1307689.0,3400.52,10
Mainpuri,2018,12,512,585,464,219293.0,1838892.0,854.0,1307689.0,3400.52,10
Mathura,2016,1,836,836,836,311509.0,2570289.0,835.0,1706245.0,7264.5,3
Mathura,2016,2,836,705,705,311509.0,2570289.0,835.0,1706245.0,7264.5,3
Mathura,2016,3,705,794,794,311509.0,2570289.0,835.0,1706245.0,7264.5,3
Mathura,2016,4,794,745,745,311509.0,2570289.0,835.0,1706245.0,7264.5,3
Mathura,2016,5,745,912,912,311509.0,2570289.0,835.0,1706245.0,7264.5,3
Mathura,2016,6,912,793,793,311509.0,2570289.0,835.0,1706245.0,7264.5,3
Mathura,2016,7,793,745,745,311509.0,2570289.0,835.0,1706245.0,7264.5,3
Mathura,2016,8,745,859,859,311509.0,2570289.0,835.0,1706245.0,7264.5,3
Mathura,2016,9,859,700,700,311509.0,2570289.0,835.0,1706245.0,7264.5,3
Mathura,2016,10,700,729,729,311509.0,2570289.0,835.0,1706245.0,7264.5,3
Mathura,2016,11,729,714,714,311509.0,2570289.0,835.0,1706245.0,7264.5,3
Mathura,2016,12,714,818,818,311509.0,2570289.0,835.0,1706245.0,7264.5,3
Mathura,2017,1,818,836,1021,311509.0,2570289.0,835.0,1706245.0,7264.5,3
Mathura,2017,2,1021,705,660,311509.0,2570289.0,835.0,1706245.0,7264.5,3
Mathura,2017,3,660,794,1032,311509.0,2570289.0,835.0,1706245.0,7264.5,3
Mathura,2017,4,1032,745,891,311509.0,2570289.0,835.0,1706245.0,7264.5,3
Mathura,2017,5,891,912,839,311509.0,2570289.0,835.0,1706245.0,7264.5,3
Mathura,2017,6,839,793,890,311509.0,2570289.0,835.0,1706245.0,7264.5,3
Mathura,2017,7,890,745,1111,311509.0,2570289.0,835.0,1706245.0,7264.5,3
Mathura,2017,8,1111,859,1173,311509.0,2570289.0,835.0,1706245.0,7264.5,3
Mathura,2017,9,1173,700,1213,311509.0,2570289.0,835.0,1706245.0,7264.5,3
Mathura,2017,10,1213,729,1015,311509.0,2570289.0,835.0,1706245.0,7264.5,3
Mathura,2017,11,1015,714,1034,311509.0,2570289.0,835.0,1706245.0,7264.5,3
Mathura,2017,12,1034,818,1127,311509.0,2570289.0,835.0,1706245.0,7264.5,3
Mathura,2018,1,1127,1021,1113,311509.0,2570289.0,835.0,1706245.0,7264.5,3
Mathura,2018,2,1113,660,1286,311509.0,2570289.0,835.0,1706245.0,7264.5,3
Mathura,2018,3,1286,1032,1119,311509.0,2570289.0,835.0,1706245.0,7264.5,3
Mathura,2018,4,1119,891,926,311509.0,2570289.0,835.0,1706245.0,7264.5,3
Mathura,2018,5,926,839,1586,311509.0,2570289.0,835.0,1706245.0,7264.5,3
Mathura,2018,6,1586,890,1647,311509.0,2570289.0,835.0,1706245.0,7264.5,3
Mathura,2018,7,1647,1111,1534,311509.0,2570289.0,835.0,1706245.0,7264.5,3
Mathura,2018,8,1534,1173,1287,311509.0,2570289.0,835.0,1706245.0,7264.5,3
Mathura,2018,9,1287,1213,1100,311509.0,2570289.0,835.0,1706245.0,7264.5,3
Mathura,2018,10,1100,1015,1035,311509.0,2570289.0,835.0,1706245.0,7264.5,3
Mathura,2018,11,1035,1034,784,311509.0,2570289.0,835.0,1706245.0,7264.5,3
Mathura,2018,12,784,1127,838,311509.0,2570289.0,835.0,1706245.0,7264.5,3
Mau,2016,1,225,225,225,232310.0,2271780.0,993.0,1509221.0,3623.52,3
Mau,2016,2,225,219,219,232310.0,2271780.0,993.0,1509221.0,3623.52,3
Mau,2016,3,219,279,279,232310.0,2271780.0,993.0,1509221.0,3623.52,3
Mau,2016,4,279,213,213,232310.0,2271780.0,993.0,1509221.0,3623.52,3
Mau,2016,5,213,266,266,232310.0,2271780.0,993.0,1509221.0,3623.52,3
Mau,2016,6,266,239,239,232310.0,2271780.0,993.0,1509221.0,3623.52,3
Mau,2016,7,239,326,326,232310.0,2271780.0,993.0,1509221.0,3623.52,3
Mau,2016,8,326,236,236,232310.0,2271780.0,993.0,1509221.0,3623.52,3
Mau,2016,9,236,247,247,232310.0,2271780.0,993.0,1509221.0,3623.52,3
Mau,2016,10,247,283,283,232310.0,2271780.0,993.0,1509221.0,3623.52,3
Mau,2016,11,283,292,292,232310.0,2271780.0,993.0,1509221.0,3623.52,3
Mau,2016,12,292,284,284,232310.0,2271780.0,993.0,1509221.0,3623.52,3
Mau,2017,1,284,225,335,232310.0,2271780.0,993.0,1509221.0,3623.52,3
Mau,2017,2,335,219,193,232310.0,2271780.0,993.0,1509221.0,3623.52,3
Mau,2017,3,193,279,324,232310.0,2271780.0,993.0,1509221.0,3623.52,3
Mau,2017,4,324,213,375,232310.0,2271780.0,993.0,1509221.0,3623.52,3
Mau,2017,5,375,266,434,232310.0,2271780.0,993.0,1509221.0,3623.52,3
Mau,2017,6,434,239,423,232310.0,2271780.0,993.0,1509221.0,3623.52,3
Mau,2017,7,423,326,364,232310.0,2271780.0,993.0,1509221.0,3623.52,3
Mau,2017,8,364,236,357,232310.0,2271780.0,993.0,1509221.0,3623.52,3
Mau,2017,9,357,247,452,232310.0,2271780.0,993.0,1509221.0,3623.52,3
Mau,2017,10,452,283,382,232310.0,2271780.0,993.0,1509221.0,3623.52,3
Mau,2017,11,382,292,285,232310.0,2271780.0,993.0,1509221.0,3623.52,3
Mau,2017,12,285,284,315,232310.0,2271780.0,993.0,1509221.0,3623.52,3
Mau,2018,1,315,335,280,232310.0,2271780.0,993.0,1509221.0,3623.52,3
Mau,2018,2,280,193,369,232310.0,2271780.0,993.0,1509221.0,3623.52,3
Mau,2018,3,369,324,315,232310.0,2271780.0,993.0,1509221.0,3623.52,3
Mau,2018,4,315,375,315,232310.0,2271780.0,993.0,1509221.0,3623.52,3
Mau,2018,5,315,434,500,232310.0,2271780.0,993.0,1509221.0,3623.52,3
Mau,2018,6,500,423,435,232310.0,2271780.0,993.0,1509221.0,3623.52,3
Mau,2018,7,435,364,378,232310.0,2271780.0,993.0,1509221.0,3623.52,3
Mau,2018,8,378,357,422,232310.0,2271780.0,993.0,1509221.0,3623.52,3
Mau,2018,9,422,452,401,232310.0,2271780.0,993.0,1509221.0,3623.52,3
Mau,2018,10,401,382,383,232310.0,2271780.0,993.0,1509221.0,3623.52,3
Mau,2018,11,383,285,311,232310.0,2271780.0,993.0,1509221.0,3623.52,3
Mau,2018,12,311,315,376,232310.0,2271780.0,993.0,1509221.0,3623.52,3
Meerut,2016,1,985,985,985,463815.0,3561107.0,872.0,2353150.0,11918.76,8
Meerut,2016,2,985,860,860,463815.0,3561107.0,872.0,2353150.0,11918.76,8
Meerut,2016,3,860,937,937,463815.0,3561107.0,872.0,2353150.0,11918.76,8
Meerut,2016,4,937,877,877,463815.0,3561107.0,872.0,2353150.0,11918.76,8
Meerut,2016,5,877,1077,1077,463815.0,3561107.0,872.0,2353150.0,11918.76,8
Meerut,2016,6,1077,1067,1067,463815.0,3561107.0,872.0,2353150.0,11918.76,8
Meerut,2016,7,1067,1101,1101,463815.0,3561107.0,872.0,2353150.0,11918.76,8
Meerut,2016,8,1101,1200,1200,463815.0,3561107.0,872.0,2353150.0,11918.76,8
Meerut,2016,9,1200,1012,1012,463815.0,3561107.0,872.0,2353150.0,11918.76,8
Meerut,2016,10,1012,1001,1001,463815.0,3561107.0,872.0,2353150.0,11918.76,8
Meerut,2016,11,1001,960,960,463815.0,3561107.0,872.0,2353150.0,11918.76,8
Meerut,2016,12,960,984,984,463815.0,3561107.0,872.0,2353150.0,11918.76,8
Meerut,2017,1,984,985,1154,463815.0,3561107.0,872.0,2353150.0,11918.76,8
Meerut,2017,2,1154,860,797,463815.0,3561107.0,872.0,2353150.0,11918.76,8
Meerut,2017,3,797,937,1354,463815.0,3561107.0,872.0,2353150.0,11918.76,8
Meerut,2017,4,1354,877,1307,463815.0,3561107.0,872.0,2353150.0,11918.76,8
Meerut,2017,5,1307,1077,1210,463815.0,3561107.0,872.0,2353150.0,11918.76,8
Meerut,2017,6,1210,1067,1196,463815.0,3561107.0,872.0,2353150.0,11918.76,8
Meerut,2017,7,1196,1101,1265,463815.0,3561107.0,872.0,2353150.0,11918.76,8
