district,ps,reg_year,reg_month,count
ETAH,GRP ETAH,2018,12,0
ETAH,JAITHRA,2016,1,48
ETAH,JAITHRA,2016,2,14
ETAH,JAITHRA,2016,3,26
ETAH,JAITHRA,2016,4,43
ETAH,JAITHRA,2016,5,30
ETAH,JAITHRA,2016,6,29
ETAH,JAITHRA,2016,7,36
ETAH,JAITHRA,2016,8,29
ETAH,JAITHRA,2016,9,16
ETAH,JAITHRA,2016,10,24
ETAH,JAITHRA,2016,11,21
ETAH,JAITHRA,2016,12,25
ETAH,JAITHRA,2017,1,18
ETAH,JAITHRA,2017,2,78
ETAH,JAITHRA,2017,3,155
ETAH,JAITHRA,2017,4,50
ETAH,JAITHRA,2017,5,68
ETAH,JAITHRA,2017,6,54
ETAH,JAITHRA,2017,7,36
ETAH,JAITHRA,2017,8,39
ETAH,JAITHRA,2017,9,28
ETAH,JAITHRA,2017,10,34
ETAH,JAITHRA,2017,11,64
ETAH,JAITHRA,2017,12,27
ETAH,JAITHRA,2018,1,28
ETAH,JAITHRA,2018,2,20
ETAH,JAITHRA,2018,3,29
ETAH,JAITHRA,2018,4,27
ETAH,JAITHRA,2018,5,56
ETAH,JAITHRA,2018,6,21
ETAH,JAITHRA,2018,7,79
ETAH,JAITHRA,2018,8,21
ETAH,JAITHRA,2018,9,33
ETAH,JAITHRA,2018,10,33
ETAH,JAITHRA,2018,11,44
ETAH,JAITHRA,2018,12,42
ETAH,JALESAR,2016,1,43
ETAH,JALESAR,2016,2,26
ETAH,JALESAR,2016,3,60
ETAH,JALESAR,2016,4,39
ETAH,JALESAR,2016,5,53
ETAH,JALESAR,2016,6,76
ETAH,JALESAR,2016,7,70
ETAH,JALESAR,2016,8,45
ETAH,JALESAR,2016,9,27
ETAH,JALESAR,2016,10,27
ETAH,JALESAR,2016,11,37
ETAH,JALESAR,2016,12,46
ETAH,JALESAR,2017,1,43
ETAH,JALESAR,2017,2,52
ETAH,JALESAR,2017,3,65
ETAH,JALESAR,2017,4,34
ETAH,JALESAR,2017,5,51
ETAH,JALESAR,2017,6,37
ETAH,JALESAR,2017,7,76
ETAH,JALESAR,2017,8,69
ETAH,JALESAR,2017,9,80
ETAH,JALESAR,2017,10,63
ETAH,JALESAR,2017,11,71
ETAH,JALESAR,2017,12,38
ETAH,JALESAR,2018,1,48
ETAH,JALESAR,2018,2,54
ETAH,JALESAR,2018,3,31
ETAH,JALESAR,2018,4,30
ETAH,JALESAR,2018,5,78
ETAH,JALESAR,2018,6,39
ETAH,JALESAR,2018,7,27
ETAH,JALESAR,2018,8,61
ETAH,JALESAR,2018,9,70
ETAH,JALESAR,2018,10,37
ETAH,JALESAR,2018,11,45
ETAH,JALESAR,2018,12,31
ETAH,JASRATHPUR,2016,1,2
ETAH,JASRATHPUR,2016,2,4
ETAH,JASRATHPUR,2016,3,7
ETAH,JASRATHPUR,2016,4,6
ETAH,JASRATHPUR,2016,5,17
ETAH,JASRATHPUR,2016,6,9
ETAH,JASRATHPUR,2016,7,8
ETAH,JASRATHPUR,2016,8,6
ETAH,JASRATHPUR,2016,9,17
ETAH,JASRATHPUR,2016,10,28
ETAH,JASRATHPUR,2016,11,1
ETAH,JASRATHPUR,2016,12,9
ETAH,JASRATHPUR,2017,1,8
ETAH,JASRATHPUR,2017,2,4
ETAH,JASRATHPUR,2017,3,8
ETAH,JASRATHPUR,2017,4,25
ETAH,JASRATHPUR,2017,5,11
ETAH,JASRATHPUR,2017,6,14
ETAH,JASRATHPUR,2017,7,13
ETAH,JASRATHPUR,2017,8,16
ETAH,JASRATHPUR,2017,9,15
ETAH,JASRATHPUR,2017,10,39
ETAH,JASRATHPUR,2017,11,20
ETAH,JASRATHPUR,2017,12,10
ETAH,JASRATHPUR,2018,1,14
ETAH,JASRATHPUR,2018,2,21
ETAH,JASRATHPUR,2018,3,18
ETAH,JASRATHPUR,2018,4,6
ETAH,JASRATHPUR,2018,5,14
ETAH,JASRATHPUR,2018,6,12
ETAH,JASRATHPUR,2018,7,28
ETAH,JASRATHPUR,2018,8,11
ETAH,JASRATHPUR,2018,9,24
ETAH,JASRATHPUR,2018,10,19
ETAH,JASRATHPUR,2018,11,25
ETAH,JASRATHPUR,2018,12,11
ETAH,KOTWALI DEHAT,2016,1,35
ETAH,KOTWALI DEHAT,2016,2,31
ETAH,KOTWALI DEHAT,2016,3,53
ETAH,KOTWALI DEHAT,2016,4,43
ETAH,KOTWALI DEHAT,2016,5,47
ETAH,KOTWALI DEHAT,2016,6,43
ETAH,KOTWALI DEHAT,2016,7,57
ETAH,KOTWALI DEHAT,2016,8,45
ETAH,KOTWALI DEHAT,2016,9,65
ETAH,KOTWALI DEHAT,2016,10,47
ETAH,KOTWALI DEHAT,2016,11,25
ETAH,KOTWALI DEHAT,2016,12,48
ETAH,KOTWALI DEHAT,2017,1,38
ETAH,KOTWALI DEHAT,2017,2,42
ETAH,KOTWALI DEHAT,2017,3,77
ETAH,KOTWALI DEHAT,2017,4,45
ETAH,KOTWALI DEHAT,2017,5,24
ETAH,KOTWALI DEHAT,2017,6,50
ETAH,KOTWALI DEHAT,2017,7,44
ETAH,KOTWALI DEHAT,2017,8,44
ETAH,KOTWALI DEHAT,2017,9,35
ETAH,KOTWALI DEHAT,2017,10,40
ETAH,KOTWALI DEHAT,2017,11,48
ETAH,KOTWALI DEHAT,2017,12,65
ETAH,KOTWALI DEHAT,2018,1,70
ETAH,KOTWALI DEHAT,2018,2,73
ETAH,KOTWALI DEHAT,2018,3,54
ETAH,KOTWALI DEHAT,2018,4,45
ETAH,KOTWALI DEHAT,2018,5,71
ETAH,KOTWALI DEHAT,2018,6,52
ETAH,KOTWALI DEHAT,2018,7,42
ETAH,KOTWALI DEHAT,2018,8,37
ETAH,KOTWALI DEHAT,2018,9,57
ETAH,KOTWALI DEHAT,2018,10,40
ETAH,KOTWALI DEHAT,2018,11,71
ETAH,KOTWALI DEHAT,2018,12,33
ETAH,KOTWALI NAGAR,2016,1,90
ETAH,KOTWALI NAGAR,2016,2,102
ETAH,KOTWALI NAGAR,2016,3,85
ETAH,KOTWALI NAGAR,2016,4,75
ETAH,KOTWALI NAGAR,2016,5,95
ETAH,KOTWALI NAGAR,2016,6,104
ETAH,KOTWALI NAGAR,2016,7,113
ETAH,KOTWALI NAGAR,2016,8,123
ETAH,KOTWALI NAGAR,2016,9,88
ETAH,KOTWALI NAGAR,2016,10,72
ETAH,KOTWALI NAGAR,2016,11,61
ETAH,KOTWALI NAGAR,2016,12,61
ETAH,KOTWALI NAGAR,2017,1,91
ETAH,KOTWALI NAGAR,2017,2,74
ETAH,KOTWALI NAGAR,2017,3,131
ETAH,KOTWALI NAGAR,2017,4,115
ETAH,KOTWALI NAGAR,2017,5,90
ETAH,KOTWALI NAGAR,2017,6,67
ETAH,KOTWALI NAGAR,2017,7,81
ETAH,KOTWALI NAGAR,2017,8,93
ETAH,KOTWALI NAGAR,2017,9,100
ETAH,KOTWALI NAGAR,2017,10,118
ETAH,KOTWALI NAGAR,2017,11,82
ETAH,KOTWALI NAGAR,2017,12,139
ETAH,KOTWALI NAGAR,2018,1,88
ETAH,KOTWALI NAGAR,2018,2,149
ETAH,KOTWALI NAGAR,2018,3,129
ETAH,KOTWALI NAGAR,2018,4,87
ETAH,KOTWALI NAGAR,2018,5,167
ETAH,KOTWALI NAGAR,2018,6,174
ETAH,KOTWALI NAGAR,2018,7,116
ETAH,KOTWALI NAGAR,2018,8,105
ETAH,KOTWALI NAGAR,2018,9,104
ETAH,KOTWALI NAGAR,2018,10,119
ETAH,KOTWALI NAGAR,2018,11,102
ETAH,KOTWALI NAGAR,2018,12,80
ETAH,MAHILA THANA,2016,1,2
ETAH,MAHILA THANA,2016,2,1
ETAH,MAHILA THANA,2016,3,0
ETAH,MAHILA THANA,2016,4,1
ETAH,MAHILA THANA,2016,5,2
ETAH,MAHILA THANA,2016,6,4
ETAH,MAHILA THANA,2016,7,1
ETAH,MAHILA THANA,2016,8,2
ETAH,MAHILA THANA,2016,9,4
ETAH,MAHILA THANA,2016,10,1
ETAH,MAHILA THANA,2016,11,6
ETAH,MAHILA THANA,2016,12,3
ETAH,MAHILA THANA,2017,1,3
ETAH,MAHILA THANA,2017,2,0
ETAH,MAHILA THANA,2017,3,6
ETAH,MAHILA THANA,2017,4,14
ETAH,MAHILA THANA,2017,5,4
ETAH,MAHILA THANA,2017,6,5
ETAH,MAHILA THANA,2017,7,0
ETAH,MAHILA THANA,2017,8,2
ETAH,MAHILA THANA,2017,9,3
ETAH,MAHILA THANA,2017,10,3
ETAH,MAHILA THANA,2017,11,3
ETAH,MAHILA THANA,2017,12,2
ETAH,MAHILA THANA,2018,1,1
ETAH,MAHILA THANA,2018,2,0
ETAH,MAHILA THANA,2018,3,1
ETAH,MAHILA THANA,2018,4,3
ETAH,MAHILA THANA,2018,5,4
ETAH,MAHILA THANA,2018,6,3
ETAH,MAHILA THANA,2018,7,1
ETAH,MAHILA THANA,2018,8,7
ETAH,MAHILA THANA,2018,9,2
ETAH,MAHILA THANA,2018,10,1
ETAH,MAHILA THANA,2018,11,0
ETAH,MAHILA THANA,2018,12,0
ETAH,MALAWAN,2016,1,17
ETAH,MALAWAN,2016,2,20
ETAH,MALAWAN,2016,3,16
ETAH,MALAWAN,2016,4,19
ETAH,MALAWAN,2016,5,23
ETAH,MALAWAN,2016,6,14
ETAH,MALAWAN,2016,7,21
ETAH,MALAWAN,2016,8,6
ETAH,MALAWAN,2016,9,22
ETAH,MALAWAN,2016,10,21
ETAH,MALAWAN,2016,11,11
ETAH,MALAWAN,2016,12,11
ETAH,MALAWAN,2017,1,18
ETAH,MALAWAN,2017,2,6
ETAH,MALAWAN,2017,3,44
ETAH,MALAWAN,2017,4,17
ETAH,MALAWAN,2017,5,17
ETAH,MALAWAN,2017,6,18
ETAH,MALAWAN,2017,7,20
ETAH,MALAWAN,2017,8,82
ETAH,MALAWAN,2017,9,21
ETAH,MALAWAN,2017,10,16
ETAH,MALAWAN,2017,11,15
ETAH,MALAWAN,2017,12,35
ETAH,MALAWAN,2018,1,23
ETAH,MALAWAN,2018,2,8
ETAH,MALAWAN,2018,3,15
ETAH,MALAWAN,2018,4,13
ETAH,MALAWAN,2018,5,21
ETAH,MALAWAN,2018,6,26
ETAH,MALAWAN,2018,7,36
ETAH,MALAWAN,2018,8,24
ETAH,MALAWAN,2018,9,23
ETAH,MALAWAN,2018,10,21
ETAH,MALAWAN,2018,11,15
ETAH,MALAWAN,2018,12,11
ETAH,MARHARA,2016,1,19
ETAH,MARHARA,2016,2,8
ETAH,MARHARA,2016,3,20
ETAH,MARHARA,2016,4,13
ETAH,MARHARA,2016,5,17
ETAH,MARHARA,2016,6,16
ETAH,MARHARA,2016,7,17
ETAH,MARHARA,2016,8,17
ETAH,MARHARA,2016,9,11
ETAH,MARHARA,2016,10,17
ETAH,MARHARA,2016,11,6
ETAH,MARHARA,2016,12,2
ETAH,MARHARA,2017,1,16
ETAH,MARHARA,2017,2,9
ETAH,MARHARA,2017,3,13
ETAH,MARHARA,2017,4,29
ETAH,MARHARA,2017,5,40
ETAH,MARHARA,2017,6,23
ETAH,MARHARA,2017,7,38
ETAH,MARHARA,2017,8,25
ETAH,MARHARA,2017,9,21
ETAH,MARHARA,2017,10,27
ETAH,MARHARA,2017,11,13
ETAH,MARHARA,2017,12,13
ETAH,MARHARA,2018,1,16
ETAH,MARHARA,2018,2,61
ETAH,MARHARA,2018,3,24
ETAH,MARHARA,2018,4,9
ETAH,MARHARA,2018,5,27
ETAH,MARHARA,2018,6,19
ETAH,MARHARA,2018,7,16
ETAH,MARHARA,2018,8,20
ETAH,MARHARA,2018,9,29
ETAH,MARHARA,2018,10,38
ETAH,MARHARA,2018,11,9
ETAH,MARHARA,2018,12,22
ETAH,MIRHACHI,2016,1,19
ETAH,MIRHACHI,2016,2,9
ETAH,MIRHACHI,2016,3,22
ETAH,MIRHACHI,2016,4,20
ETAH,MIRHACHI,2016,5,20
ETAH,MIRHACHI,2016,6,22
ETAH,MIRHACHI,2016,7,16
ETAH,MIRHACHI,2016,8,21
ETAH,MIRHACHI,2016,9,12
ETAH,MIRHACHI,2016,10,15
ETAH,MIRHACHI,2016,11,17
ETAH,MIRHACHI,2016,12,17
ETAH,MIRHACHI,2017,1,14
ETAH,MIRHACHI,2017,2,8
ETAH,MIRHACHI,2017,3,21
ETAH,MIRHACHI,2017,4,27
ETAH,MIRHACHI,2017,5,29
ETAH,MIRHACHI,2017,6,20
ETAH,MIRHACHI,2017,7,16
ETAH,MIRHACHI,2017,8,51
ETAH,MIRHACHI,2017,9,14
ETAH,MIRHACHI,2017,10,21
ETAH,MIRHACHI,2017,11,21
ETAH,MIRHACHI,2017,12,20
ETAH,MIRHACHI,2018,1,15
ETAH,MIRHACHI,2018,2,69
ETAH,MIRHACHI,2018,3,34
ETAH,MIRHACHI,2018,4,21
ETAH,MIRHACHI,2018,5,35
ETAH,MIRHACHI,2018,6,54
ETAH,MIRHACHI,2018,7,35
ETAH,MIRHACHI,2018,8,15
ETAH,MIRHACHI,2018,9,18
ETAH,MIRHACHI,2018,10,15
ETAH,MIRHACHI,2018,11,29
ETAH,MIRHACHI,2018,12,25
ETAH,NAYAGAON,2016,1,11
ETAH,NAYAGAON,2016,2,13
ETAH,NAYAGAON,2016,3,13
ETAH,NAYAGAON,2016,4,9
ETAH,NAYAGAON,2016,5,15
ETAH,NAYAGAON,2016,6,26
ETAH,NAYAGAON,2016,7,19
ETAH,NAYAGAON,2016,8,11
ETAH,NAYAGAON,2016,9,7
ETAH,NAYAGAON,2016,10,6
ETAH,NAYAGAON,2016,11,7
ETAH,NAYAGAON,2016,12,4
ETAH,NAYAGAON,2017,1,7
ETAH,NAYAGAON,2017,2,4
ETAH,NAYAGAON,2017,3,15
ETAH,NAYAGAON,2017,4,39
ETAH,NAYAGAON,2017,5,12
ETAH,NAYAGAON,2017,6,15
ETAH,NAYAGAON,2017,7,14
ETAH,NAYAGAON,2017,8,25
ETAH,NAYAGAON,2017,9,11
ETAH,NAYAGAON,2017,10,10
ETAH,NAYAGAON,2017,11,18
ETAH,NAYAGAON,2017,12,17
ETAH,NAYAGAON,2018,1,9
ETAH,NAYAGAON,2018,2,7
ETAH,NAYAGAON,2018,3,12
ETAH,NAYAGAON,2018,4,19
ETAH,NAYAGAON,2018,5,20
ETAH,NAYAGAON,2018,6,8
ETAH,NAYAGAON,2018,7,13
ETAH,NAYAGAON,2018,8,17
ETAH,NAYAGAON,2018,9,18
ETAH,NAYAGAON,2018,10,7
ETAH,NAYAGAON,2018,11,16
ETAH,NAYAGAON,2018,12,14
ETAH,NIDHOLI KALAN,2016,1,14
ETAH,NIDHOLI KALAN,2016,2,11
ETAH,NIDHOLI KALAN,2016,3,17
ETAH,NIDHOLI KALAN,2016,4,16
ETAH,NIDHOLI KALAN,2016,5,17
ETAH,NIDHOLI KALAN,2016,6,22
ETAH,NIDHOLI KALAN,2016,7,27
ETAH,NIDHOLI KALAN,2016,8,26
ETAH,NIDHOLI KALAN,2016,9,21
ETAH,NIDHOLI KALAN,2016,10,17
ETAH,NIDHOLI KALAN,2016,11,7
ETAH,NIDHOLI KALAN,2016,12,19
ETAH,NIDHOLI KALAN,2017,1,8
ETAH,NIDHOLI KALAN,2017,2,22
ETAH,NIDHOLI KALAN,2017,3,16
ETAH,NIDHOLI KALAN,2017,4,15
ETAH,NIDHOLI KALAN,2017,5,24
ETAH,NIDHOLI KALAN,2017,6,21
ETAH,NIDHOLI KALAN,2017,7,16
ETAH,NIDHOLI KALAN,2017,8,14
ETAH,NIDHOLI KALAN,2017,9,22
ETAH,NIDHOLI KALAN,2017,10,3
ETAH,NIDHOLI KALAN,2017,11,15
ETAH,NIDHOLI KALAN,2017,12,19
ETAH,NIDHOLI KALAN,2018,1,17
ETAH,NIDHOLI KALAN,2018,2,14
ETAH,NIDHOLI KALAN,2018,3,13
ETAH,NIDHOLI KALAN,2018,4,23
ETAH,NIDHOLI KALAN,2018,5,25
ETAH,NIDHOLI KALAN,2018,6,24
ETAH,NIDHOLI KALAN,2018,7,13
ETAH,NIDHOLI KALAN,2018,8,37
ETAH,NIDHOLI KALAN,2018,9,23
ETAH,NIDHOLI KALAN,2018,10,34
ETAH,NIDHOLI KALAN,2018,11,28
ETAH,NIDHOLI KALAN,2018,12,24
ETAH,PILUA,2016,1,9
ETAH,PILUA,2016,2,21
ETAH,PILUA,2016,3,13
ETAH,PILUA,2016,4,12
ETAH,PILUA,2016,5,16
ETAH,PILUA,2016,6,18
ETAH,PILUA,2016,7,16
ETAH,PILUA,2016,8,21
ETAH,PILUA,2016,9,18
ETAH,PILUA,2016,10,20
ETAH,PILUA,2016,11,12
ETAH,PILUA,2016,12,17
ETAH,PILUA,2017,1,13
ETAH,PILUA,2017,2,16
ETAH,PILUA,2017,3,37
ETAH,PILUA,2017,4,16
ETAH,PILUA,2017,5,25
ETAH,PILUA,2017,6,22
ETAH,PILUA,2017,7,18
ETAH,PILUA,2017,8,43
ETAH,PILUA,2017,9,43
ETAH,PILUA,2017,10,37
ETAH,PILUA,2017,11,40
ETAH,PILUA,2017,12,25
ETAH,PILUA,2018,1,21
ETAH,PILUA,2018,2,35
ETAH,PILUA,2018,3,27
ETAH,PILUA,2018,4,21
ETAH,PILUA,2018,5,18
ETAH,PILUA,2018,6,46
ETAH,PILUA,2018,7,29
ETAH,PILUA,2018,8,28
ETAH,PILUA,2018,9,32
ETAH,PILUA,2018,10,45
ETAH,PILUA,2018,11,19
ETAH,PILUA,2018,12,38
ETAH,RAJA KA RAMPUR,2016,1,8
ETAH,RAJA KA RAMPUR,2016,2,8
ETAH,RAJA KA RAMPUR,2016,3,10
ETAH,RAJA KA RAMPUR,2016,4,11
ETAH,RAJA KA RAMPUR,2016,5,17
ETAH,RAJA KA RAMPUR,2016,6,23
ETAH,RAJA KA RAMPUR,2016,7,37
ETAH,RAJA KA RAMPUR,2016,8,6
ETAH,RAJA KA RAMPUR,2016,9,7
ETAH,RAJA KA RAMPUR,2016,10,4
ETAH,RAJA KA RAMPUR,2016,11,3
ETAH,RAJA KA RAMPUR,2016,12,0
ETAH,RAJA KA RAMPUR,2017,1,8
ETAH,RAJA KA RAMPUR,2017,2,3
ETAH,RAJA KA RAMPUR,2017,3,6
ETAH,RAJA KA RAMPUR,2017,4,5
ETAH,RAJA KA RAMPUR,2017,5,10
ETAH,RAJA KA RAMPUR,2017,6,10
ETAH,RAJA KA RAMPUR,2017,7,12
ETAH,RAJA KA RAMPUR,2017,8,21
ETAH,RAJA KA RAMPUR,2017,9,12
ETAH,RAJA KA RAMPUR,2017,10,8
ETAH,RAJA KA RAMPUR,2017,11,9
ETAH,RAJA KA RAMPUR,2017,12,5
ETAH,RAJA KA RAMPUR,2018,1,8
ETAH,RAJA KA RAMPUR,2018,2,5
ETAH,RAJA KA RAMPUR,2018,3,9
ETAH,RAJA KA RAMPUR,2018,4,9
ETAH,RAJA KA RAMPUR,2018,5,19
ETAH,RAJA KA RAMPUR,2018,6,9
ETAH,RAJA KA RAMPUR,2018,7,13
ETAH,RAJA KA RAMPUR,2018,8,15
ETAH,RAJA KA RAMPUR,2018,9,18
ETAH,RAJA KA RAMPUR,2018,10,11
ETAH,RAJA KA RAMPUR,2018,11,7
ETAH,RAJA KA RAMPUR,2018,12,6
ETAH,RIJOR,2016,1,13
ETAH,RIJOR,2016,2,12
ETAH,RIJOR,2016,3,14
ETAH,RIJOR,2016,4,19
ETAH,RIJOR,2016,5,17
ETAH,RIJOR,2016,6,9
ETAH,RIJOR,2016,7,17
ETAH,RIJOR,2016,8,11
ETAH,RIJOR,2016,9,8
ETAH,RIJOR,2016,10,11
ETAH,RIJOR,2016,11,10
ETAH,RIJOR,2016,12,4
ETAH,RIJOR,2017,1,7
ETAH,RIJOR,2017,2,15
ETAH,RIJOR,2017,3,8
ETAH,RIJOR,2017,4,12
ETAH,RIJOR,2017,5,14
ETAH,RIJOR,2017,6,13
ETAH,RIJOR,2017,7,18
ETAH,RIJOR,2017,8,9
ETAH,RIJOR,2017,9,21
ETAH,RIJOR,2017,10,11
ETAH,RIJOR,2017,11,18
ETAH,RIJOR,2017,12,35
ETAH,RIJOR,2018,1,9
ETAH,RIJOR,2018,2,43
ETAH,RIJOR,2018,3,15
ETAH,RIJOR,2018,4,12
ETAH,RIJOR,2018,5,31
ETAH,RIJOR,2018,6,34
ETAH,RIJOR,2018,7,32
ETAH,RIJOR,2018,8,9
ETAH,RIJOR,2018,9,23
ETAH,RIJOR,2018,10,34
ETAH,RIJOR,2018,11,20
ETAH,RIJOR,2018,12,17
ETAH,SAKEET,2016,1,13
ETAH,SAKEET,2016,2,18
ETAH,SAKEET,2016,3,19
ETAH,SAKEET,2016,4,16
ETAH,SAKEET,2016,5,16
ETAH,SAKEET,2016,6,10
ETAH,SAKEET,2016,7,13
ETAH,SAKEET,2016,8,13
ETAH,SAKEET,2016,9,14
ETAH,SAKEET,2016,10,26
ETAH,SAKEET,2016,11,15
ETAH,SAKEET,2016,12,11
ETAH,SAKEET,2017,1,10
ETAH,SAKEET,2017,2,17
ETAH,SAKEET,2017,3,30
ETAH,SAKEET,2017,4,14
ETAH,SAKEET,2017,5,12
ETAH,SAKEET,2017,6,11
ETAH,SAKEET,2017,7,11
ETAH,SAKEET,2017,8,23
ETAH,SAKEET,2017,9,10
ETAH,SAKEET,2017,10,13
ETAH,SAKEET,2017,11,19
ETAH,SAKEET,2017,12,24
ETAH,SAKEET,2018,1,12
ETAH,SAKEET,2018,2,48
ETAH,SAKEET,2018,3,18
ETAH,SAKEET,2018,4,12
ETAH,SAKEET,2018,5,20
ETAH,SAKEET,2018,6,34
ETAH,SAKEET,2018,7,30
ETAH,SAKEET,2018,8,16
ETAH,SAKEET,2018,9,19
ETAH,SAKEET,2018,10,18
ETAH,SAKEET,2018,11,20
ETAH,SAKEET,2018,12,24
ETAH,SAKRAULI,2016,1,13
ETAH,SAKRAULI,2016,2,10
ETAH,SAKRAULI,2016,3,10
ETAH,SAKRAULI,2016,4,11
ETAH,SAKRAULI,2016,5,3
ETAH,SAKRAULI,2016,6,37
ETAH,SAKRAULI,2016,7,13
ETAH,SAKRAULI,2016,8,5
ETAH,SAKRAULI,2016,9,11
ETAH,SAKRAULI,2016,10,7
ETAH,SAKRAULI,2016,11,4
ETAH,SAKRAULI,2016,12,4
ETAH,SAKRAULI,2017,1,5
ETAH,SAKRAULI,2017,2,7
ETAH,SAKRAULI,2017,3,19
ETAH,SAKRAULI,2017,4,12
ETAH,SAKRAULI,2017,5,14
ETAH,SAKRAULI,2017,6,10
ETAH,SAKRAULI,2017,7,18
ETAH,SAKRAULI,2017,8,14
ETAH,SAKRAULI,2017,9,21
ETAH,SAKRAULI,2017,10,18
ETAH,SAKRAULI,2017,11,7
ETAH,SAKRAULI,2017,12,14
ETAH,SAKRAULI,2018,1,5
ETAH,SAKRAULI,2018,2,7
ETAH,SAKRAULI,2018,3,13
ETAH,SAKRAULI,2018,4,12
ETAH,SAKRAULI,2018,5,14
ETAH,SAKRAULI,2018,6,8
ETAH,SAKRAULI,2018,7,13
ETAH,SAKRAULI,2018,8,7
ETAH,SAKRAULI,2018,9,13
ETAH,SAKRAULI,2018,10,7
ETAH,SAKRAULI,2018,11,12
ETAH,SAKRAULI,2018,12,9
ETAWAH,BAKEWAR,2016,1,39
ETAWAH,BAKEWAR,2016,2,35
ETAWAH,BAKEWAR,2016,3,50
ETAWAH,BAKEWAR,2016,4,42
ETAWAH,BAKEWAR,2016,5,54
ETAWAH,BAKEWAR,2016,6,62
ETAWAH,BAKEWAR,2016,7,75
ETAWAH,BAKEWAR,2016,8,75
ETAWAH,BAKEWAR,2016,9,78
ETAWAH,BAKEWAR,2016,10,55
ETAWAH,BAKEWAR,2016,11,43
ETAWAH,BAKEWAR,2016,12,52
ETAWAH,BAKEWAR,2017,1,32
ETAWAH,BAKEWAR,2017,2,28
ETAWAH,BAKEWAR,2017,3,33
ETAWAH,BAKEWAR,2017,4,45
ETAWAH,BAKEWAR,2017,5,50
ETAWAH,BAKEWAR,2017,6,38
ETAWAH,BAKEWAR,2017,7,41
ETAWAH,BAKEWAR,2017,8,63
ETAWAH,BAKEWAR,2017,9,63
ETAWAH,BAKEWAR,2017,10,84
ETAWAH,BAKEWAR,2017,11,49
ETAWAH,BAKEWAR,2017,12,38
ETAWAH,BAKEWAR,2018,1,64
ETAWAH,BAKEWAR,2018,2,80
ETAWAH,BAKEWAR,2018,3,80
ETAWAH,BAKEWAR,2018,4,57
ETAWAH,BAKEWAR,2018,5,59
ETAWAH,BAKEWAR,2018,6,56
ETAWAH,BAKEWAR,2018,7,49
ETAWAH,BAKEWAR,2018,8,73
ETAWAH,BAKEWAR,2018,9,41
ETAWAH,BAKEWAR,2018,10,52
ETAWAH,BAKEWAR,2018,11,26
ETAWAH,BAKEWAR,2018,12,20
ETAWAH,BALRAI,2016,1,8
ETAWAH,BALRAI,2016,2,11
ETAWAH,BALRAI,2016,3,5
ETAWAH,BALRAI,2016,4,14
ETAWAH,BALRAI,2016,5,6
ETAWAH,BALRAI,2016,6,6
ETAWAH,BALRAI,2016,7,25
ETAWAH,BALRAI,2016,8,8
ETAWAH,BALRAI,2016,9,10
ETAWAH,BALRAI,2016,10,8
ETAWAH,BALRAI,2016,11,11
ETAWAH,BALRAI,2016,12,4
ETAWAH,BALRAI,2017,1,2
ETAWAH,BALRAI,2017,2,13
ETAWAH,BALRAI,2017,3,18
ETAWAH,BALRAI,2017,4,22
ETAWAH,BALRAI,2017,5,5
ETAWAH,BALRAI,2017,6,10
ETAWAH,BALRAI,2017,7,15
ETAWAH,BALRAI,2017,8,24
ETAWAH,BALRAI,2017,9,13
ETAWAH,BALRAI,2017,10,16
ETAWAH,BALRAI,2017,11,6
ETAWAH,BALRAI,2017,12,6
ETAWAH,BALRAI,2018,1,10
ETAWAH,BALRAI,2018,2,18
ETAWAH,BALRAI,2018,3,5
ETAWAH,BALRAI,2018,4,10
ETAWAH,BALRAI,2018,5,11
ETAWAH,BALRAI,2018,6,12
ETAWAH,BALRAI,2018,7,6
ETAWAH,BALRAI,2018,8,7
ETAWAH,BALRAI,2018,9,9
ETAWAH,BALRAI,2018,10,6
ETAWAH,BALRAI,2018,11,6
ETAWAH,BALRAI,2018,12,7
ETAWAH,BARHPURA,2016,1,21
ETAWAH,BARHPURA,2016,2,14
ETAWAH,BARHPURA,2016,3,10
ETAWAH,BARHPURA,2016,4,8
ETAWAH,BARHPURA,2016,5,12
ETAWAH,BARHPURA,2016,6,16
ETAWAH,BARHPURA,2016,7,19
ETAWAH,BARHPURA,2016,8,16
ETAWAH,BARHPURA,2016,9,10
ETAWAH,BARHPURA,2016,10,13
ETAWAH,BARHPURA,2016,11,11
ETAWAH,BARHPURA,2016,12,10
ETAWAH,BARHPURA,2017,1,13
ETAWAH,BARHPURA,2017,2,10
ETAWAH,BARHPURA,2017,3,19
ETAWAH,BARHPURA,2017,4,16
ETAWAH,BARHPURA,2017,5,14
ETAWAH,BARHPURA,2017,6,19
ETAWAH,BARHPURA,2017,7,22
ETAWAH,BARHPURA,2017,8,16
ETAWAH,BARHPURA,2017,9,13
ETAWAH,BARHPURA,2017,10,19
ETAWAH,BARHPURA,2017,11,13
ETAWAH,BARHPURA,2017,12,11
ETAWAH,BARHPURA,2018,1,10
ETAWAH,BARHPURA,2018,2,12
ETAWAH,BARHPURA,2018,3,9
ETAWAH,BARHPURA,2018,4,11
ETAWAH,BARHPURA,2018,5,7
ETAWAH,BARHPURA,2018,6,10
ETAWAH,BARHPURA,2018,7,20
ETAWAH,BARHPURA,2018,8,15
ETAWAH,BARHPURA,2018,9,14
ETAWAH,BARHPURA,2018,10,18
